algorithm,vertex count,edge count,density,cover size,duration (s)
exact exhaustive,49,1176,1.0000,49,0.4229649
approximation two factor,49,1176,1.0000,48,0.0010483
approximation one by one,49,1176,1.0000,48,0.0018809
exact exhaustive,50,126,0.1029,50,0.143007
approximation two factor,50,126,0.1029,42,0.0001295
approximation one by one,50,126,0.1029,36,0.0001929
exact exhaustive,50,225,0.1837,50,0.1487292
approximation two factor,50,225,0.1837,44,0.0014375
approximation one by one,50,225,0.1837,43,0.0003473
exact exhaustive,50,419,0.3420,50,0.2689131
approximation two factor,50,419,0.3420,48,0.0003966
approximation one by one,50,419,0.3420,46,0.0006961
exact exhaustive,50,606,0.4947,50,0.3542524
approximation two factor,50,606,0.4947,48,0.0005804
approximation one by one,50,606,0.4947,47,0.0009962
exact exhaustive,50,767,0.6261,50,0.4419867
approximation two factor,50,767,0.6261,48,0.0007067
approximation one by one,50,767,0.6261,47,0.0010968
exact exhaustive,50,933,0.7616,50,0.5235168
approximation two factor,50,933,0.7616,48,0.0008496
approximation one by one,50,933,0.7616,48,0.0014448
exact exhaustive,50,1004,0.8196,50,0.5992044
approximation two factor,50,1004,0.8196,50,0.0009524
approximation one by one,50,1004,0.8196,48,0.0016426
exact exhaustive,50,1112,0.9078,50,0.7273022
approximation two factor,50,1112,0.9078,50,0.0010385
approximation one by one,50,1112,0.9078,49,0.0017918
exact exhaustive,50,1178,0.9616,50,0.7013687
approximation two factor,50,1178,0.9616,50,0.0010235
approximation one by one,50,1178,0.9616,49,0.0018291
exact exhaustive,50,1212,0.9894,50,0.8202364
approximation two factor,50,1212,0.9894,50,0.0011348
approximation one by one,50,1212,0.9894,49,0.0017381
exact exhaustive,50,1223,0.9984,50,0.8471632
approximation two factor,50,1223,0.9984,50,0.0011072
approximation one by one,50,1223,0.9984,49,0.0017734
exact exhaustive,50,1225,1.0000,50,0.9019847
approximation two factor,50,1225,1.0000,50,0.0011699
approximation one by one,50,1225,1.0000,49,0.0019187
exact exhaustive,51,111,0.0871,51,0.3064609
approximation two factor,51,111,0.0871,40,0.0001165
approximation one by one,51,111,0.0871,35,0.000183
exact exhaustive,51,236,0.1851,51,0.3487692
approximation two factor,51,236,0.1851,48,0.0002508
approximation one by one,51,236,0.1851,44,0.0004523
exact exhaustive,51,457,0.3584,51,0.5331934
approximation two factor,51,457,0.3584,48,0.000436
approximation one by one,51,457,0.3584,47,0.0007521
exact exhaustive,51,629,0.4933,51,0.6683348
approximation two factor,51,629,0.4933,48,0.0006379
approximation one by one,51,629,0.4933,48,0.0009535
exact exhaustive,51,826,0.6478,51,0.9096491
approximation two factor,51,826,0.6478,48,0.000777
approximation one by one,51,826,0.6478,50,0.0013892
exact exhaustive,51,952,0.7467,51,0.9597838
approximation two factor,51,952,0.7467,50,0.0009366
approximation one by one,51,952,0.7467,48,0.0015384
exact exhaustive,51,1081,0.8478,51,1.1602498
approximation two factor,51,1081,0.8478,50,0.0009881
approximation one by one,51,1081,0.8478,49,0.0017288
exact exhaustive,51,1164,0.9129,51,1.2239044
approximation two factor,51,1164,0.9129,50,0.0012022
approximation one by one,51,1164,0.9129,50,0.0021444
exact exhaustive,51,1232,0.9663,51,1.6078733
approximation two factor,51,1232,0.9663,50,0.00122
approximation one by one,51,1232,0.9663,50,0.0018621
exact exhaustive,51,1261,0.9890,51,1.5983894
approximation two factor,51,1261,0.9890,50,0.0011433
approximation one by one,51,1261,0.9890,50,0.0021587
exact exhaustive,51,1273,0.9984,51,1.7477622
approximation two factor,51,1273,0.9984,50,0.0012599
approximation one by one,51,1273,0.9984,50,0.0020743
exact exhaustive,51,1275,1.0000,51,1.8312693
approximation two factor,51,1275,1.0000,50,0.0012053
approximation one by one,51,1275,1.0000,50,0.0019507
exact exhaustive,52,121,0.0913,52,0.5795762
approximation two factor,52,121,0.0913,48,0.0001292
approximation one by one,52,121,0.0913,37,0.0001845
exact exhaustive,52,258,0.1946,52,0.6588628
approximation two factor,52,258,0.1946,48,0.0002611
approximation one by one,52,258,0.1946,46,0.0004126
exact exhaustive,52,481,0.3627,52,1.0954668
approximation two factor,52,481,0.3627,48,0.0004456
approximation one by one,52,481,0.3627,48,0.000807
exact exhaustive,52,694,0.5234,52,1.5202014
approximation two factor,52,694,0.5234,52,0.0006567
approximation one by one,52,694,0.5234,49,0.0010805
exact exhaustive,52,846,0.6380,52,1.8983363
approximation two factor,52,846,0.6380,50,0.0008152
approximation one by one,52,846,0.6380,51,0.0014725
exact exhaustive,52,1009,0.7609,52,2.1740182
approximation two factor,52,1009,0.7609,52,0.0010269
approximation one by one,52,1009,0.7609,50,0.0017656
exact exhaustive,52,1104,0.8326,52,2.5820909
approximation two factor,52,1104,0.8326,52,0.0010882
approximation one by one,52,1104,0.8326,50,0.0018784
exact exhaustive,52,1190,0.8974,52,2.66225
approximation two factor,52,1190,0.8974,52,0.001287
approximation one by one,52,1190,0.8974,50,0.0018999
exact exhaustive,52,1273,0.9600,52,3.3008633
approximation two factor,52,1273,0.9600,52,0.0013302
approximation one by one,52,1273,0.9600,51,0.0019267
exact exhaustive,52,1318,0.9940,52,3.6218059
approximation two factor,52,1318,0.9940,52,0.0012538
approximation one by one,52,1318,0.9940,51,0.001989
exact exhaustive,52,1320,0.9955,52,3.36885
approximation two factor,52,1320,0.9955,52,0.0012359
approximation one by one,52,1320,0.9955,51,0.0022186
exact exhaustive,52,1326,1.0000,52,3.5575236
approximation two factor,52,1326,1.0000,52,0.0012718
approximation one by one,52,1326,1.0000,51,0.0021747
exact exhaustive,53,115,0.0835,53,1.3251854
approximation two factor,53,115,0.0835,46,0.0001162
approximation one by one,53,115,0.0835,37,0.0001814
exact exhaustive,53,247,0.1792,53,1.4876125
approximation two factor,53,247,0.1792,46,0.0002227
approximation one by one,53,247,0.1792,47,0.0004615
exact exhaustive,53,497,0.3607,53,1.9402529
approximation two factor,53,497,0.3607,52,0.0004615
approximation one by one,53,497,0.3607,48,0.0007878
exact exhaustive,53,709,0.5145,53,2.7755212
approximation two factor,53,709,0.5145,52,0.0006554
approximation one by one,53,709,0.5145,51,0.0011258
exact exhaustive,53,892,0.6473,53,3.3382104
approximation two factor,53,892,0.6473,52,0.000891
approximation one by one,53,892,0.6473,52,0.0015642
exact exhaustive,53,1032,0.7489,53,4.1203044
approximation two factor,53,1032,0.7489,52,0.0009856
approximation one by one,53,1032,0.7489,51,0.001792
exact exhaustive,53,1147,0.8324,53,4.9993625
approximation two factor,53,1147,0.8324,52,0.0011486
approximation one by one,53,1147,0.8324,52,0.0019611
exact exhaustive,53,1250,0.9071,53,5.1692277
approximation two factor,53,1250,0.9071,52,0.0012715
approximation one by one,53,1250,0.9071,51,0.0019858
exact exhaustive,53,1332,0.9666,53,6.3852235
approximation two factor,53,1332,0.9666,52,0.0013482
approximation one by one,53,1332,0.9666,52,0.0021552
exact exhaustive,53,1359,0.9862,53,7.2233752
approximation two factor,53,1359,0.9862,52,0.0014686
approximation one by one,53,1359,0.9862,52,0.002286
exact exhaustive,53,1374,0.9971,53,7.0458808
approximation two factor,53,1374,0.9971,52,0.0013301
approximation one by one,53,1374,0.9971,52,0.0021101
exact exhaustive,53,1378,1.0000,53,7.5666277
approximation two factor,53,1378,1.0000,52,0.0014076
approximation one by one,53,1378,1.0000,52,0.0020834
exact exhaustive,54,143,0.0999,54,3.0343437
approximation two factor,54,143,0.0999,46,0.0001231
approximation one by one,54,143,0.0999,37,0.0002096
exact exhaustive,54,255,0.1782,54,3.3865304
approximation two factor,54,255,0.1782,46,0.0002817
approximation one by one,54,255,0.1782,46,0.0004076
exact exhaustive,54,533,0.3725,54,4.8562975
approximation two factor,54,533,0.3725,52,0.0005253
approximation one by one,54,533,0.3725,48,0.0009681
exact exhaustive,54,723,0.5052,54,5.5009249
approximation two factor,54,723,0.5052,52,0.0006977
approximation one by one,54,723,0.5052,51,0.0012326
exact exhaustive,54,935,0.6534,54,7.6320563
approximation two factor,54,935,0.6534,52,0.0008953
approximation one by one,54,935,0.6534,52,0.0015653
exact exhaustive,54,1072,0.7491,54,9.8792573
approximation two factor,54,1072,0.7491,54,0.0010851
approximation one by one,54,1072,0.7491,53,0.0017583
exact exhaustive,54,1221,0.8532,54,10.0579277
approximation two factor,54,1221,0.8532,54,0.001215
approximation one by one,54,1221,0.8532,53,0.0021988
exact exhaustive,54,1325,0.9259,54,11.9334392
approximation two factor,54,1325,0.9259,54,0.0012297
approximation one by one,54,1325,0.9259,53,0.002254
exact exhaustive,54,1375,0.9609,54,12.3529158
approximation two factor,54,1375,0.9609,54,0.0012947
approximation one by one,54,1375,0.9609,53,0.0021897
exact exhaustive,54,1418,0.9909,54,13.8255669
approximation two factor,54,1418,0.9909,54,0.0013691
approximation one by one,54,1418,0.9909,53,0.0022015
exact exhaustive,54,1430,0.9993,54,14.8218634
approximation two factor,54,1430,0.9993,54,0.0013115
approximation one by one,54,1430,0.9993,53,0.0025675
exact exhaustive,54,1431,1.0000,54,15.5088007
approximation two factor,54,1431,1.0000,54,0.0014441
approximation one by one,54,1431,1.0000,53,0.002324
exact exhaustive,55,129,0.0869,55,4.6819551
approximation two factor,55,129,0.0869,52,0.0001369
approximation one by one,55,129,0.0869,41,0.0002279
exact exhaustive,55,289,0.1946,55,6.6153202
approximation two factor,55,289,0.1946,52,0.0002893
approximation one by one,55,289,0.1946,46,0.0004341
exact exhaustive,55,540,0.3636,55,10.1698429
approximation two factor,55,540,0.3636,54,0.0005517
approximation one by one,55,540,0.3636,51,0.0009309
exact exhaustive,55,747,0.5030,55,10.2764165
approximation two factor,55,747,0.5030,54,0.0007505
approximation one by one,55,747,0.5030,51,0.0012048
exact exhaustive,55,963,0.6485,55,14.534426
approximation two factor,55,963,0.6485,52,0.00104
approximation one by one,55,963,0.6485,54,0.0016696
exact exhaustive,55,1116,0.7515,55,19.575758
approximation two factor,55,1116,0.7515,54,0.0011468
approximation one by one,55,1116,0.7515,53,0.0019887
exact exhaustive,55,1248,0.8404,55,19.6008691
approximation two factor,55,1248,0.8404,54,0.0013405
approximation one by one,55,1248,0.8404,54,0.0020477
exact exhaustive,55,1339,0.9017,55,22.1378323
approximation two factor,55,1339,0.9017,54,0.0013913
approximation one by one,55,1339,0.9017,54,0.0023327
exact exhaustive,55,1433,0.9650,55,26.0146914
approximation two factor,55,1433,0.9650,54,0.0014019
approximation one by one,55,1433,0.9650,54,0.0024893
exact exhaustive,55,1474,0.9926,55,27.9293225
approximation two factor,55,1474,0.9926,54,0.0015293
approximation one by one,55,1474,0.9926,54,0.0025231
exact exhaustive,55,1483,0.9987,55,30.545135
approximation two factor,55,1483,0.9987,54,0.0014458
approximation one by one,55,1483,0.9987,54,0.0025621
exact exhaustive,55,1485,1.0000,55,31.089234
approximation two factor,55,1485,1.0000,54,0.0015089
approximation one by one,55,1485,1.0000,54,0.0025482
exact exhaustive,56,154,0.1000,56,10.6403762
approximation two factor,56,154,0.1000,44,0.0001439
approximation one by one,56,154,0.1000,41,0.0003063
exact exhaustive,56,262,0.1701,56,13.7196711
approximation two factor,56,262,0.1701,54,0.0002841
approximation one by one,56,262,0.1701,50,0.0004704
exact exhaustive,56,553,0.3591,56,19.0061028
approximation two factor,56,553,0.3591,54,0.0005648
approximation one by one,56,553,0.3591,53,0.0010107
exact exhaustive,56,817,0.5305,56,27.6246437
approximation two factor,56,817,0.5305,52,0.0008344
approximation one by one,56,817,0.5305,53,0.0014357
exact exhaustive,56,1016,0.6597,56,36.4905994
approximation two factor,56,1016,0.6597,54,0.001063
approximation one by one,56,1016,0.6597,55,0.001899
exact exhaustive,56,1137,0.7383,56,34.671073
approximation two factor,56,1137,0.7383,54,0.0011787
approximation one by one,56,1137,0.7383,55,0.0018178
exact exhaustive,56,1288,0.8364,56,46.5467131
approximation two factor,56,1288,0.8364,56,0.0014107
approximation one by one,56,1288,0.8364,53,0.0022688
exact exhaustive,56,1403,0.9110,56,46.5556003
approximation two factor,56,1403,0.9110,56,0.0014204
approximation one by one,56,1403,0.9110,54,0.0024844
exact exhaustive,56,1481,0.9617,56,51.3945545
approximation two factor,56,1481,0.9617,56,0.0015369
approximation one by one,56,1481,0.9617,55,0.0026121
exact exhaustive,56,1526,0.9909,56,62.7395738
approximation two factor,56,1526,0.9909,56,0.0015417
approximation one by one,56,1526,0.9909,55,0.0026866
exact exhaustive,56,1539,0.9994,56,63.4146281
approximation two factor,56,1539,0.9994,56,0.0017851
approximation one by one,56,1539,0.9994,55,0.0028837
exact exhaustive,56,1540,1.0000,56,62.444326
approximation two factor,56,1540,1.0000,56,0.0028634
approximation one by one,56,1540,1.0000,55,0.0026637
exact exhaustive,57,172,0.1078,57,22.9034595
approximation two factor,57,172,0.1078,46,0.0001774
approximation one by one,57,172,0.1078,45,0.0002867
exact exhaustive,57,286,0.1792,57,26.3890219
approximation two factor,57,286,0.1792,52,0.0002849
approximation one by one,57,286,0.1792,48,0.0004783
exact exhaustive,57,575,0.3603,57,38.6226065
approximation two factor,57,575,0.3603,54,0.000578
approximation one by one,57,575,0.3603,52,0.0009827
exact exhaustive,57,805,0.5044,57,56.6806687
approximation two factor,57,805,0.5044,56,0.0008379
approximation one by one,57,805,0.5044,53,0.0014194
exact exhaustive,57,985,0.6172,57,61.6444837
approximation two factor,57,985,0.6172,54,0.0010109
approximation one by one,57,985,0.6172,55,0.0017086
exact exhaustive,57,1196,0.7494,57,74.4161503
approximation two factor,57,1196,0.7494,56,0.0012127
approximation one by one,57,1196,0.7494,54,0.0019463
exact exhaustive,57,1356,0.8496,57,89.4696366
approximation two factor,57,1356,0.8496,56,0.0014348
approximation one by one,57,1356,0.8496,54,0.0023114
exact exhaustive,57,1458,0.9135,57,97.6659278
approximation two factor,57,1458,0.9135,56,0.0015107
approximation one by one,57,1458,0.9135,56,0.0023252
exact exhaustive,57,1529,0.9580,57,109.9195627
approximation two factor,57,1529,0.9580,56,0.0015822
approximation one by one,57,1529,0.9580,56,0.0025885
exact exhaustive,57,1586,0.9937,57,131.7264478
approximation two factor,57,1586,0.9937,56,0.0021931
approximation one by one,57,1586,0.9937,56,0.0027478
exact exhaustive,57,1592,0.9975,57,127.0029218
approximation two factor,57,1592,0.9975,56,0.0017082
approximation one by one,57,1592,0.9975,56,0.0028733
exact exhaustive,57,1596,1.0000,57,130.0009665
approximation two factor,57,1596,1.0000,56,0.0017591
approximation one by one,57,1596,1.0000,56,0.0030544
exact exhaustive,58,141,0.0853,44,44.8369745
approximation two factor,58,141,0.0853,48,0.0001994
approximation one by one,58,141,0.0853,41,0.0002374
exact exhaustive,58,297,0.1797,58,54.3987805
approximation two factor,58,297,0.1797,54,0.0002873
approximation one by one,58,297,0.1797,47,0.0005283
exact exhaustive,58,602,0.3642,58,82.9476889
approximation two factor,58,602,0.3642,54,0.0006059
approximation one by one,58,602,0.3642,53,0.0010644
exact exhaustive,58,837,0.5064,58,92.9995934
approximation two factor,58,837,0.5064,58,0.0009137
approximation one by one,58,837,0.5064,55,0.0014917
exact exhaustive,58,1084,0.6558,58,135.9858314
approximation two factor,58,1084,0.6558,58,0.0010853
approximation one by one,58,1084,0.6558,57,0.002033
exact exhaustive,58,1239,0.7495,58,147.7901008
approximation two factor,58,1239,0.7495,58,0.0014278
approximation one by one,58,1239,0.7495,55,0.0022983
exact exhaustive,58,1387,0.8391,58,162.442857
approximation two factor,58,1387,0.8391,58,0.0015506
approximation one by one,58,1387,0.8391,57,0.0023699
exact exhaustive,58,1518,0.9183,58,214.9100108
approximation two factor,58,1518,0.9183,58,0.0015607
approximation one by one,58,1518,0.9183,57,0.0023959
exact exhaustive,58,1588,0.9607,58,208.0615105
approximation two factor,58,1588,0.9607,58,0.0017559
approximation one by one,58,1588,0.9607,57,0.0028121
exact exhaustive,58,1631,0.9867,58,245.7341086
approximation two factor,58,1631,0.9867,58,0.0017819
approximation one by one,58,1631,0.9867,57,0.0032504
exact exhaustive,58,1650,0.9982,58,252.0670889
approximation two factor,58,1650,0.9982,58,0.0026233
approximation one by one,58,1650,0.9982,57,0.0031388
exact exhaustive,58,1653,1.0000,58,272.2238192
approximation two factor,58,1653,1.0000,58,0.0018547
approximation one by one,58,1653,1.0000,57,0.0031323
exact exhaustive,59,167,0.0976,59,92.6154497
approximation two factor,59,167,0.0976,52,0.0001709
approximation one by one,59,167,0.0976,41,0.0002872
exact exhaustive,59,350,0.2046,59,109.7286549
approximation two factor,59,350,0.2046,54,0.000344
approximation one by one,59,350,0.2046,50,0.0006087
exact exhaustive,59,613,0.3583,59,169.7287458
approximation two factor,59,613,0.3583,58,0.0006676
approximation one by one,59,613,0.3583,53,0.0010881
exact exhaustive,59,855,0.4997,59,180.4852613
approximation two factor,59,855,0.4997,58,0.0009248
approximation one by one,59,855,0.4997,56,0.0015686
exact exhaustive,59,1084,0.6335,59,275.0293396
approximation two factor,59,1084,0.6335,58,0.0012009
approximation one by one,59,1084,0.6335,57,0.0020072
exact exhaustive,59,1293,0.7557,59,310.6424078
approximation two factor,59,1293,0.7557,58,0.0013391
approximation one by one,59,1293,0.7557,57,0.002256
exact exhaustive,59,1449,0.8469,59,358.0755325
approximation two factor,59,1449,0.8469,58,0.0015828
approximation one by one,59,1449,0.8469,57,0.0025328
exact exhaustive,59,1561,0.9123,59,414.3205182
approximation two factor,59,1561,0.9123,58,0.0017647
approximation one by one,59,1561,0.9123,57,0.0038031
exact exhaustive,59,1646,0.9620,59,442.9120173
approximation two factor,59,1646,0.9620,58,0.0019419
approximation one by one,59,1646,0.9620,58,0.0032589
exact exhaustive,59,1697,0.9918,59,507.1318232
approximation two factor,59,1697,0.9918,58,0.0018856
approximation one by one,59,1697,0.9918,58,0.0030447
exact exhaustive,59,1704,0.9959,59,524.0756351
approximation two factor,59,1704,0.9959,58,0.001909
approximation one by one,59,1704,0.9959,58,0.0030231
exact exhaustive,59,1711,1.0000,59,563.9596328
approximation two factor,59,1711,1.0000,58,0.0019552
approximation one by one,59,1711,1.0000,58,0.0030667
exact exhaustive,60,168,0.0949,46,191.1400828
approximation two factor,60,168,0.0949,56,0.0001896
approximation one by one,60,168,0.0949,48,0.0003065
exact exhaustive,60,350,0.1977,60,223.9902872
approximation two factor,60,350,0.1977,54,0.0003599
approximation one by one,60,350,0.1977,53,0.0006779
exact exhaustive,60,621,0.3508,60,378.4341398
approximation two factor,60,621,0.3508,54,0.0007293
approximation one by one,60,621,0.3508,53,0.0010216
exact exhaustive,60,928,0.5243,60,447.2558254
approximation two factor,60,928,0.5243,60,0.0010826
approximation one by one,60,928,0.5243,58,0.0018764
exact exhaustive,60,1158,0.6542,60,499.1380569
approximation two factor,60,1158,0.6542,58,0.0013605
approximation one by one,60,1158,0.6542,59,0.0020007
exact exhaustive,60,1331,0.7520,60,608.1675271
approximation two factor,60,1331,0.7520,58,0.0015159
approximation one by one,60,1331,0.7520,57,0.0023413
exact exhaustive,60,1485,0.8390,60,788.4093123
approximation two factor,60,1485,0.8390,60,0.001647
approximation one by one,60,1485,0.8390,58,0.0026911
exact exhaustive,60,1611,0.9102,60,887.6273024
approximation two factor,60,1611,0.9102,60,0.0017607
approximation one by one,60,1611,0.9102,58,0.0031965
exact exhaustive,60,1709,0.9655,60,914.4332622
approximation two factor,60,1709,0.9655,60,0.0020803
approximation one by one,60,1709,0.9655,59,0.0030319
exact exhaustive,60,1747,0.9870,60,978.7186823
approximation two factor,60,1747,0.9870,60,0.0020381
approximation one by one,60,1747,0.9870,59,0.0034027
exact exhaustive,60,1767,0.9983,60,1126.5568087
approximation two factor,60,1767,0.9983,60,0.0020308
approximation one by one,60,1767,0.9983,59,0.0032832
exact exhaustive,60,1770,1.0000,60,1195.1144492
approximation two factor,60,1770,1.0000,60,0.0020766
approximation one by one,60,1770,1.0000,59,0.003392
exact exhaustive,61,173,0.0945,46,386.3650048
approximation two factor,61,173,0.0945,54,0.0001891
approximation one by one,61,173,0.0945,43,0.0002829
exact exhaustive,61,293,0.1601,52,442.440113
approximation two factor,61,293,0.1601,54,0.0003046
approximation one by one,61,293,0.1601,50,0.0004849
exact exhaustive,61,689,0.3765,61,639.369172
approximation two factor,61,689,0.3765,60,0.0007982
approximation one by one,61,689,0.3765,56,0.0012758
exact exhaustive,61,926,0.5060,61,936.8401248
approximation two factor,61,926,0.5060,60,0.0010201
approximation one by one,61,926,0.5060,58,0.0017481
exact exhaustive,61,1164,0.6361,61,1025.519358
approximation two factor,61,1164,0.6361,60,0.0013139
approximation one by one,61,1164,0.6361,60,0.002138
exact exhaustive,61,1389,0.7590,61,1361.1058075
approximation two factor,61,1389,0.7590,60,0.0015777
approximation one by one,61,1389,0.7590,59,0.0024956
exact exhaustive,61,1535,0.8388,61,1481.2247837
approximation two factor,61,1535,0.8388,60,0.0017541
approximation one by one,61,1535,0.8388,59,0.0029393
exact exhaustive,61,1675,0.9153,61,1772.8068159
approximation two factor,61,1675,0.9153,60,0.0020618
approximation one by one,61,1675,0.9153,60,0.0031946
exact exhaustive,61,1742,0.9519,61,1951.0898442
approximation two factor,61,1742,0.9519,60,0.0020503
approximation one by one,61,1742,0.9519,60,0.0034215
exact exhaustive,61,1809,0.9885,61,2249.8085162
approximation two factor,61,1809,0.9885,60,0.0020826
approximation one by one,61,1809,0.9885,60,0.0034516
exact exhaustive,61,1820,0.9945,61,2109.1394979
approximation two factor,61,1820,0.9945,60,0.0030723
approximation one by one,61,1820,0.9945,60,0.0034355
exact exhaustive,61,1830,1.0000,61,2358.7631335
approximation two factor,61,1830,1.0000,60,0.0021376
approximation one by one,61,1830,1.0000,60,0.0034502
exact exhaustive,62,167,0.0883,46,686.1980155
approximation two factor,62,167,0.0883,50,0.0001817
approximation one by one,62,167,0.0883,44,0.0003116
exact exhaustive,62,335,0.1772,52,947.9568561
approximation two factor,62,335,0.1772,58,0.000406
approximation one by one,62,335,0.1772,52,0.0006019
exact exhaustive,62,689,0.3644,56,1314.6337008
approximation two factor,62,689,0.3644,58,0.0008355
approximation one by one,62,689,0.3644,59,0.0011612
exact exhaustive,62,989,0.5230,62,1781.9047017
approximation two factor,62,989,0.5230,60,0.0012093
approximation one by one,62,989,0.5230,59,0.0018205
exact exhaustive,62,1204,0.6367,62,2035.4582262
approximation two factor,62,1204,0.6367,62,0.0014459
approximation one by one,62,1204,0.6367,60,0.0021516
exact exhaustive,62,1414,0.7478,62,2627.3282253
approximation two factor,62,1414,0.7478,60,0.0015114
approximation one by one,62,1414,0.7478,59,0.0025732
exact exhaustive,62,1588,0.8398,62,3214.5676505
approximation two factor,62,1588,0.8398,60,0.0018899
approximation one by one,62,1588,0.8398,61,0.0033585
exact exhaustive,62,1721,0.9101,62,3601.1237255
approximation two factor,62,1721,0.9101,62,0.0020924
approximation one by one,62,1721,0.9101,61,0.0032408
exact exhaustive,62,1820,0.9625,62,4412.6221144
approximation two factor,62,1820,0.9625,62,0.0020475
approximation one by one,62,1820,0.9625,61,0.0033763
exact exhaustive,62,1873,0.9905,62,4807.1900379
approximation two factor,62,1873,0.9905,62,0.0021999
approximation one by one,62,1873,0.9905,61,0.0035348
exact exhaustive,62,1887,0.9979,62,4638.6147264
approximation two factor,62,1887,0.9979,62,0.0022362
approximation one by one,62,1887,0.9979,61,0.0039959
exact exhaustive,62,1891,1.0000,62,5007.3063152
approximation two factor,62,1891,1.0000,62,0.0021905
approximation one by one,62,1891,1.0000,61,0.0038258
exact exhaustive,63,181,0.0927,63,0.0000011
approximation two factor,63,181,0.0927,54,0.0002184
approximation one by one,63,181,0.0927,44,0.0003067
exact exhaustive,63,375,0.1920,63,0.0000008
approximation two factor,63,375,0.1920,58,0.0004034
approximation one by one,63,375,0.1920,57,0.0007457
exact exhaustive,63,701,0.3589,63,0.0000014
approximation two factor,63,701,0.3589,62,0.0008791
approximation one by one,63,701,0.3589,60,0.0013877
exact exhaustive,63,976,0.4997,63,0.0000028
approximation two factor,63,976,0.4997,62,0.0012051
approximation one by one,63,976,0.4997,59,0.0023253
exact exhaustive,63,1253,0.6416,63,0.0000031
approximation two factor,63,1253,0.6416,62,0.0014833
approximation one by one,63,1253,0.6416,61,0.0025417
exact exhaustive,63,1490,0.7629,63,0.000003
approximation two factor,63,1490,0.7629,62,0.0017874
approximation one by one,63,1490,0.7629,62,0.0031716
exact exhaustive,63,1612,0.8254,63,0.0000024
approximation two factor,63,1612,0.8254,62,0.0018888
approximation one by one,63,1612,0.8254,62,0.0033252
exact exhaustive,63,1789,0.9160,63,0.0000028
approximation two factor,63,1789,0.9160,62,0.002247
approximation one by one,63,1789,0.9160,62,0.0037341
exact exhaustive,63,1876,0.9606,63,0.0000025
approximation two factor,63,1876,0.9606,62,0.0022543
approximation one by one,63,1876,0.9606,62,0.0038169
exact exhaustive,63,1942,0.9944,63,0.0000058
approximation two factor,63,1942,0.9944,62,0.0023418
approximation one by one,63,1942,0.9944,62,0.004214
exact exhaustive,63,1949,0.9980,63,0.0000024
approximation two factor,63,1949,0.9980,62,0.0023967
approximation one by one,63,1949,0.9980,62,0.0042524
exact exhaustive,63,1953,1.0000,63,0.0000026
approximation two factor,63,1953,1.0000,62,0.0022166
approximation one by one,63,1953,1.0000,62,0.0038951
exact exhaustive,64,196,0.0972,64,0.0000011
approximation two factor,64,196,0.0972,54,0.0002559
approximation one by one,64,196,0.0972,45,0.0003738
exact exhaustive,64,377,0.1870,64,0.000001
approximation two factor,64,377,0.1870,60,0.0004307
approximation one by one,64,377,0.1870,59,0.0007506
exact exhaustive,64,732,0.3631,64,0.0000028
approximation two factor,64,732,0.3631,60,0.0008898
approximation one by one,64,732,0.3631,60,0.0014998
exact exhaustive,64,1051,0.5213,64,0.0000053
approximation two factor,64,1051,0.5213,62,0.0018335
approximation one by one,64,1051,0.5213,61,0.0021617
exact exhaustive,64,1301,0.6453,64,0.0000033
approximation two factor,64,1301,0.6453,64,0.0016499
approximation one by one,64,1301,0.6453,62,0.0026722
exact exhaustive,64,1463,0.7257,64,0.000003
approximation two factor,64,1463,0.7257,64,0.0017027
approximation one by one,64,1463,0.7257,62,0.0029103
exact exhaustive,64,1707,0.8467,64,0.0000027
approximation two factor,64,1707,0.8467,62,0.0022726
approximation one by one,64,1707,0.8467,63,0.0036735
exact exhaustive,64,1836,0.9107,64,0.0000026
approximation two factor,64,1836,0.9107,62,0.0021637
approximation one by one,64,1836,0.9107,63,0.0040482
exact exhaustive,64,1918,0.9514,64,0.0000031
approximation two factor,64,1918,0.9514,64,0.0024206
approximation one by one,64,1918,0.9514,62,0.0043159
exact exhaustive,64,1995,0.9896,64,0.0000026
approximation two factor,64,1995,0.9896,64,0.0024724
approximation one by one,64,1995,0.9896,63,0.0045146
exact exhaustive,64,2008,0.9960,64,0.0000027
approximation two factor,64,2008,0.9960,64,0.0023192
approximation one by one,64,2008,0.9960,63,0.0041404
exact exhaustive,64,2016,1.0000,64,0.0000026
approximation two factor,64,2016,1.0000,64,0.0023169
approximation one by one,64,2016,1.0000,63,0.0042743
exact exhaustive,65,186,0.0894,65,0.000002
approximation two factor,65,186,0.0894,58,0.0002071
approximation one by one,65,186,0.0894,45,0.0003136
exact exhaustive,65,402,0.1933,65,0.0000022
approximation two factor,65,402,0.1933,58,0.0005253
approximation one by one,65,402,0.1933,58,0.0008497
exact exhaustive,65,779,0.3745,65,0.0000055
approximation two factor,65,779,0.3745,62,0.0010651
approximation one by one,65,779,0.3745,61,0.0015965
exact exhaustive,65,1092,0.5250,65,0.0000057
approximation two factor,65,1092,0.5250,64,0.0013842
approximation one by one,65,1092,0.5250,61,0.0023189
exact exhaustive,65,1332,0.6404,65,0.0000059
approximation two factor,65,1332,0.6404,62,0.0017503
approximation one by one,65,1332,0.6404,62,0.0026895
exact exhaustive,65,1561,0.7505,65,0.000007
approximation two factor,65,1561,0.7505,64,0.0020259
approximation one by one,65,1561,0.7505,63,0.0033428
